feature_id	effect	p	complete_candidate_pairs	study_id	analysis_id	platform	ion_mode	evidence_family	pairing_confidence	pairing_basis	interpretation	estimable	q_evidence_family	direction
AN004962__227	-0.487924024922165	0.00745845134329293	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0275191135769774	lower_in_early_ESCC
AN004962__126	0.208710752957195	0.00870480306351745	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0317527475385125	higher_in_early_ESCC
AN004962__18	0.0643938158098167	0.0089654866938103	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0323361935810462	higher_in_early_ESCC
AN004962__141	0.510824964892487	0.00922409470461915	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0328208199216049	higher_in_early_ESCC
AN004963__78	0.0342522406311994	0.00930434458836774	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0328208199216049	higher_in_early_ESCC
AN004962__239	0.00736282422667344	0.00980527176575212	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0342118721392003	higher_in_early_ESCC
AN004962__196	-0.344289195352746	0.0101479285117913	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0350267209923119	lower_in_early_ESCC
AN004962__108	-0.752372275672723	0.0107363686489225	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0362776245926751	lower_in_early_ESCC
AN004962__217	0.0271827304619829	0.0107140450411336	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0362776245926751	higher_in_early_ESCC
AN004962__246	0.715375792410632	0.011225388810058	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0371479361652436	higher_in_early_ESCC
AN004963__8	-0.359312674468515	0.0111473891612124	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0371479361652436	lower_in_early_ESCC
AN004963__115	-0.285013052753638	0.011412226595922	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0373808646662344	lower_in_early_ESCC
AN004963__129	-0.465146135451245	0.011617055301051	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0376674217337107	lower_in_early_ESCC
AN004963__126	0.057864981397209	0.0128045386064165	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0410476678880496	higher_in_early_ESCC
AN004963__191	-0.108641845766113	0.0129153098339346	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0410476678880496	lower_in_early_ESCC
AN004963__19	-0.216665687265066	0.0135309014053493	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0425825426580109	lower_in_early_ESCC
AN004962__214	0.0244314253393778	0.0137447865576994	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0428356940293352	higher_in_early_ESCC
AN004963__77	0.104191837786454	0.0139016351339523	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0429079315192181	higher_in_early_ESCC
AN004963__99	0.23905986445293	0.0141545006288064	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0432723304937796	higher_in_early_ESCC
AN004962__216	-0.366418414664901	0.0143668158888829	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0435070556635038	lower_in_early_ESCC
AN004963__179	-0.0278119028361993	0.0171030053172752	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0513090159518257	lower_in_early_ESCC
AN004963__93	0.098549732394988	0.0175128034664186	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0520519436362998	higher_in_early_ESCC
AN004963__178	0.733538091146281	0.0186015627819659	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0547807491101932	higher_in_early_ESCC
AN004962__103	0.128674542260563	0.0188112212573157	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.054894563850894	higher_in_early_ESCC
AN004963__174	0.708760204916102	0.0194299435363268	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0561892961726207	higher_in_early_ESCC
AN004962__149	-0.143813733334624	0.0199034234609361	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0570446333121472	lower_in_early_ESCC
AN004963__171	0.0295506077799323	0.0204055954316793	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.057966337465213	higher_in_early_ESCC
AN004962__146	0.112088209268479	0.0218405810848111	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0614984783177575	higher_in_early_ESCC
AN004963__24	0.176407435896018	0.0235619067942888	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0657684528779714	higher_in_early_ESCC
AN004962__189	-0.549179116257718	0.0239505750012809	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0662770222018204	lower_in_early_ESCC
AN004963__184	0.536890442037683	0.0245511068469952	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0673581649391921	higher_in_early_ESCC
AN004963__49	-0.271279615606932	0.0251390559357902	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0683867538592258	lower_in_early_ESCC
AN004962__61	0.31001592716917	0.0279856330509421	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0754906572214489	higher_in_early_ESCC
AN004962__199	0.0321677058108077	0.0293373546486335	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0778288499356309	higher_in_early_ESCC
AN004962__262	0.00623710903793918	0.0292008021773302	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0778288499356309	higher_in_early_ESCC
AN004962__42	0.0850554434291511	0.0299607532516331	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.078831162244051	higher_in_early_ESCC
AN004963__21	0.0595103870961518	0.0313812450231585	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.081897395548243	higher_in_early_ESCC
AN004962__135	0.0199003486028447	0.0322375836726647	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0834537448300433	higher_in_early_ESCC
AN004963__41	-0.286310899133428	0.0334490044221209	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0858970433560065	lower_in_early_ESCC
AN004962__181	0.120437805347683	0.0339773158834849	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0861114401910482	higher_in_early_ESCC
AN004962__185	0.087323242843108	0.0340690121628135	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0861114401910482	higher_in_early_ESCC
AN004962__65	0.00474766372077379	0.035654293722302	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0894142834754604	higher_in_early_ESCC
AN004962__62	0.00824751379241083	0.0360204247349031	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0896322196891774	higher_in_early_ESCC
AN004963__58	0.03317743531488	0.0373120522890621	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0914287693495337	higher_in_early_ESCC
AN004963__85	-0.100332142833668	0.0370300783693929	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0914287693495337	lower_in_early_ESCC
AN004962__150	0.0487090618624843	0.0382626152581123	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.0930477234685914	higher_in_early_ESCC
AN004963__98	-0.0677436811614083	0.0427870980266019	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.103268108770972	lower_in_early_ESCC
AN004962__27	-0.39989130748209	0.0442178951544533	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.105924957795369	lower_in_early_ESCC
AN004962__235	0.447967496506454	0.0451632260079904	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.107388115174555	higher_in_early_ESCC
AN004963__16	0.0744767225052949	0.0481561976513614	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.113662790044757	higher_in_early_ESCC
AN004962__219	0.00905241389260415	0.0512532714247886	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.120089781951512	higher_in_early_ESCC
AN004962__32	0.0357795209940559	0.0539975274432121	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.12560294427008	higher_in_early_ESCC
AN004962__79	-0.0191818445879272	0.0586633771680792	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.135474417776643	lower_in_early_ESCC
AN004962__84	0.100006798047292	0.0595367794061955	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.136509329924205	higher_in_early_ESCC
AN004962__242	-0.255411692170869	0.0599891626113205	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.1365710723279	lower_in_early_ESCC
AN004963__97	0.199026900563754	0.0641675064234682	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.144346944028991	higher_in_early_ESCC
AN004963__103	0.0220334842152644	0.064304090330672	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.144346944028991	higher_in_early_ESCC
AN004963__48	-0.0311113854291616	0.0680459840380024	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.151685839418047	lower_in_early_ESCC
AN004962__68	0.0295068610985547	0.0709395307823739	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.157045444007876	higher_in_early_ESCC
AN004963__116	0.0517490565875901	0.072636831212281	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.159701526158508	higher_in_early_ESCC
AN004962__169	0.19722397256699	0.0757049836479312	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.165314964292421	higher_in_early_ESCC
AN004963__14	-0.282746210228645	0.0779361590387723	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.169037209807067	lower_in_early_ESCC
AN004963__169	0.10746246190924	0.0795551041474368	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.171390526384746	higher_in_early_ESCC
AN004962__232	0.0133119913771218	0.0821366721940812	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.175772478495334	higher_in_early_ESCC
AN004963__7	0.184065723570208	0.089841050974794	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.190986605052377	higher_in_early_ESCC
AN004963__192	-0.41429032687111	0.093633613583143	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.197739407632822	lower_in_early_ESCC
AN004962__122	0.0846326917845695	0.102612097561771	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.213886255307327	higher_in_early_ESCC
AN004962__254	-0.0114211199688857	0.102584282265862	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.213886255307327	lower_in_early_ESCC
AN004963__96	0.0287905561499756	0.103394520615726	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.214126716888052	higher_in_early_ESCC
AN004962__237	0.00310073638525529	0.104676774300322	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.215392593271816	higher_in_early_ESCC
AN004962__194	-0.152539069807145	0.106495092307945	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.217738373444907	lower_in_early_ESCC
AN004963__2	-0.279572281684525	0.108680229652153	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.220799707078109	lower_in_early_ESCC
AN004962__201	0.00357693473688891	0.113039566254185	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.228211954513165	higher_in_early_ESCC
AN004962__205	0.00327558574112822	0.113843996104851	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.228399517185357	higher_in_early_ESCC
AN004962__210	0.00865169148864301	0.11820037243467	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.235666581065398	higher_in_early_ESCC
AN004962__206	-0.0111085866730248	0.130781439350915	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.259141000195331	lower_in_early_ESCC
AN004962__116	0.0036561552879559	0.132497280249382	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.259339188780803	higher_in_early_ESCC
AN004963__47	0.0215925385773873	0.132400182782969	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.259339188780803	higher_in_early_ESCC
AN004962__78	0.0225678952889491	0.139742492618382	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.27186266745758	higher_in_early_ESCC
AN004962__198	-0.0060285409701987	0.14321297851897	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.276935940389093	lower_in_early_ESCC
AN004963__162	-0.311900674091848	0.151577823429128	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.291356175573354	lower_in_early_ESCC
AN004962__28	0.0735586398811874	0.154633466789794	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.295460374044785	higher_in_early_ESCC
AN004963__75	0.0576387567519775	0.158043225177668	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.300188611136281	higher_in_early_ESCC
AN004963__102	0.0205977457204316	0.159536703268086	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.301242833817974	higher_in_early_ESCC
AN004963__112	-0.327602916364572	0.162962456556423	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.305911979851531	lower_in_early_ESCC
AN004962__197	0.0410187851606845	0.166451223325083	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.310343001751456	higher_in_early_ESCC
AN004963__4	0.121080898918428	0.168468814124172	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.310343001751456	higher_in_early_ESCC
AN004963__43	0.112011083649732	0.169190109989112	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.310343001751456	higher_in_early_ESCC
AN004963__123	0.0346366715655181	0.169010191933489	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.310343001751456	higher_in_early_ESCC
AN004962__56	0.131879839684866	0.177997237617934	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.324642689064527	higher_in_early_ESCC
AN004962__145	0.0766998053024443	0.182140885879514	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.330323301510305	higher_in_early_ESCC
AN004962__268	0.0513578351356406	0.183732172328515	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.331337232120524	higher_in_early_ESCC
AN004962__180	0.0839199762238121	0.189620161066799	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.340045093309734	higher_in_early_ESCC
AN004962__115	0.00236909385670173	0.195301068031751	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.348286904656622	higher_in_early_ESCC
AN004962__72	0.0287850669015856	0.214713743815335	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.380790672733273	higher_in_early_ESCC
AN004962__137	0.00335811270327558	0.226003620308524	16	ST003027	AN004962	targeted LC-MS	positive	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.398610780873824	higher_in_early_ESCC
AN004963__180	0.0111875672551727	0.229299766899029	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.402214345216329	higher_in_early_ESCC
AN004963__15	-0.181793872988653	0.23421809795956	16	ST003027	AN004963	targeted LC-MS	negative	ST003027_targeted_LCMS_combined_modes	low	case/control numbering offset 16; participant mapping not supplied	number-offset pairing sensitivity only; unpaired model remains primary	TRUE	0.408608746983798	lower_in_early_ESCC
